id,cluster_kmeans
1097831885120254686,2
1097867624280493563,2
1097875625718673509,6
1098234157029120129,12
1098303993868286612,2
1098374821119117329,6
1098377870859490847,9
1098433440849943363,12
1098457941422645311,3
1098704032864851053,5
1099003409729297182,13
1099005856748926108,12
1099142814964180957,1
1099154833269769410,2
1099158738674113786,6
1099269601132840967,3
1099272032668786569,9
1099295422186660421,13
1099296424915716993,1
1099302230086563332,6
1099338904036326003,13
1099424416994978358,2
1099930406928858388,3
1099937416637464928,9
1099944904002196091,2
1100057558110323470,6
1100136483485968515,13
1100147552919072989,12
1100535147980977840,4
1100542497769629882,2
1100554349953804988,3
1100596596090098711,3
1100645837879662696,7
1100677409308034342,3
1100689884323741811,7
1100815430530843698,10
1100869122180332957,3
1101189990850023299,3
1101365332548998226,2
1101876151117587118,4
1101949450950912058,3
1102181116562842269,3
1102206449341787488,3
1102260368320152698,3
1102268328880918103,12
1102620118079589191,2
1102677385120033340,9
1102732850798951173,3
1102885073205690922,7
1103010380261352742,6
1103478825765784822,6
1103483623449316834,4
1103648920827229339,5
1103733971359201929,2
1104086661972988124,5
1104115698650052387,12
1104254833374691861,1
1104290424313958182,10
1104306151451235469,2
1104338675044075068,3
1104349726144414185,1
1104377075326138753,3
1104383428867517389,0
1104387082521760853,6
1104395442526221787,5
1104401151937077056,6
1104408030097236868,5
1104471856351493264,5
1104774737982186289,12
1104817681590584363,5
1104860924438874444,12
1104912631557256989,6
1104918560020921860,13
1104960845339191819,2
1104978522698134150,0
1104983656997904658,7
1105050564985348775,1
1105079792486485319,7
1105108848727697788,5
1105119566012586355,4
1105198812008946811,5
1105533957219750587,13
1105565914943578069,2
1105631839609676520,5
1105656857400455093,5
1105672501032693634,5
1105701264016713753,12
1105819916299673616,7
1105965167951684082,7
1106216322427087855,3
1106386986258689698,5
1106616065294823140,3
1106639241849909246,6
1107090078500258900,13
1107128943236488082,1
1107136880878245926,6
1107193448678956764,12
1107210425443286827,3
1107225694553838186,5
1107236267301171408,13
1107381145254509845,3
1107395242336041249,1
1107704039802018777,13
1107759159606372633,2
1107833085549616698,1
1107839047011350322,2
1107891686806449033,5
1107973659042278117,3
1107995205003173595,5
1108037590546258581,2
1108120558540105352,1
1108402845480598531,5
1108464727457431651,5
1108485940324265781,3
1108496677029933374,5
1108506146120298663,3
1108538531992631134,13
1108590299800344291,12
1108600642248172694,1
1108601296983372983,5
1108646863183347699,2
1109122034913486298,2
1109218742135589873,5
1109235665140862719,5
1109254518173325139,3
1109255184310830020,13
1109376532075769717,3
1109392669515777071,13
1109400179037536390,12
1109461162937467841,2
1109482476362927314,3
1109498092367080954,9
1109505397365117042,2
1109962704271314262,1
1109993882560287859,7
1110005730413184185,13
1110009383646705891,0
1110042131046062007,6
1110062055136731316,10
1110062538616034815,2
1110111000413360278,1
1110226030043579880,12
1110234145147169746,9
1110293907861422822,13
1110662749051993852,3
1110745141216767055,3
1110774457305476010,3
1110779099194408953,0
1110787589765580920,3
1110803827980515388,2
1110827412030157630,0
1110881642080255144,0
1110957827326202970,1
1110961001318658192,1
1111255209314170510,6
1111379948126098652,6
1111471345570316885,10
1111491833288133603,3
1111562088060456367,2
1111714165470996137,4
1112155821904445713,2
1112262014423022367,4
1112298188129760842,5
1112419292786767228,5
1112440469925931544,0
1112471230769247585,5
1112594749788169500,6
1112818957462240969,6
1112833048593728289,12
1112883195940310788,6
1112889381612597692,12
1112906723442464666,0
1113049355275240763,1
1113113300943900456,3
1113488046204989538,4
1113518993854877032,6
1113545351662043097,3
1113558142359197631,6
1113722678442011271,1
1113744056350964890,2
1113814031403852677,3
1114230139032500933,12
1114275829776318738,3
1114284769090009485,5
1114394054371269679,7
1114415425564733187,6
1114427120411211746,10
1114470057420812396,12
1114517579331820544,3
1114522020889360252,6
1114607603552186287,7
1114686639052432828,7
1114947422116358170,7
1114983305665433325,5
1115079111159636939,6
1115133279772945153,0
1115135617053823634,1
1115239566381383114,12
1115252117519812652,5
1115255328750791786,0
1115260783544777301,0
1115329524820559315,2
1115331252055874570,9
1115590821948708075,2
1115728042769789941,12
1115747687363758438,1
1115763663799898704,3
1115777400686887788,2
1115848673501443648,6
1115874185400241684,13
1115895672684026626,12
1115986457457266183,5
1116018994611207126,3
1116062956769803240,5
1116108756595561102,13
1116361684241445306,2
1116445173258796985,1
1116552091701295277,5
1116556270144268784,6
1116578919628817781,3
1116626278017041164,3
1116629481420539000,0
1116741576872316027,1
1117110454469844935,3
1117183725852021934,12
1117286981370793136,3
1117336174827885854,3
1117348834490423419,3
1117352716485187853,2
1117547510634626841,2
1117552980464306359,2
1117797598028420945,1
1117892291424119370,13
1118187730630386352,9
1118674965088380110,6
1118805961030644640,3
1118844926982289324,3
1118854229821440081,7
1119029291028859008,10
1119225237733071496,2
1119279411835632755,4
1119494358834264116,7
1119509581756377728,2
1119559553951617915,5
1119561867875784934,13
1119630017598498475,6
1119638844948782302,6
1119645541165024789,3
1119646025901916351,12
1120041524959314908,6
1120056574023831297,4
1120088872171026533,2
1120100359603423635,12
1120139013713496478,3
1120164248905805517,5
1120171520877523052,10
1120171828367021128,4
1120178352480331151,2
1120178918976694620,10
1120181156584768863,2
1120197459872895678,12
1120225498044086711,2
1120249422552091669,6
1120250205961338875,2
1120269596906860272,12
1120277492984319553,13
1120367497541574806,6
1120370321392471505,13
1120389087897201449,0
1120775237999176375,2
1120777577076351183,3
1120791254043029052,2
1120817629568901750,2
1120824629277505208,5
1120858133401005110,2
1120860930229802296,3
1120870930213060568,3
1120876848959430000,12
1120919106266991073,2
1121034034705630126,3
1121035312314828883,5
1121079882172750485,2
1121405621351355252,7
1121468016033185635,3
1121521047061604616,3
1121673644191374900,9
1121739918267782681,3
1121783737311936412,5
1122150518373138575,0
1122191102791941100,3
1122214705504624802,3
1122225416410637339,1
1122233577103802333,6
1122240718695129162,12
1122249287427007029,5
1122251570036456890,13
1122318883357834388,1
1122326138303331030,2
1122329314929043256,1
1122338365244086187,5
1122348303587885341,13
1122377807707240361,3
1122407137800434805,3
1122410768842428867,2
1122462590412576527,4
1122521756262053194,10
1122921475949061475,6
1122958059515668974,2
1122989207664810051,13
1123022003280598077,6
1123045328224837456,5
1123073300558127753,6
1123074050202886329,4
1123187379698763370,13
1123212984099343330,6
1123224031118121899,1
1123312994096269445,2
1123313299098915892,5
1123341065403817852,3
1123593125515563453,13
1123606429142194247,2
1123622920497654810,6
1123626371082507682,4
1123783807000235899,2
1123871368685836008,5
1123945837991370243,12
1123956847476610294,6
1123981605077221815,4
1123999027407537017,1
1124016252887572761,3
1124478818099728741,7
1124616744597387790,7
1124661382621093291,10
1124770840369641176,2
1125118742746598496,12
1125121050768118815,3
1125130681811592198,13
1125187848947009939,13
1125200448977838739,3
1125230044581149173,5
1125233394736961332,5
1125365315450028706,0
1125403730497440347,13
1125437959188011905,3
1125499793058117454,2
1125759652441691072,2
1125839699758463448,6
1125867846693734020,5
1125898548541393316,6
1125990435185954490,9
1126060000979727022,1
1126119865280888531,10
1126164667476878505,2
1126214252372127991,9
1126439960855845837,3
1126537648878114045,2
1126569955757896083,2
1126574923569446707,2
1126678391854831746,7
1126739439604633936,6
1126796284361444919,1
1126869487373607970,6
1126886877885230766,6
1126890430480647972,6
1127242093098162366,3
1127305140826788488,3
1127350962961916535,3
1127459032461456214,5
1127473131522626971,0
1127984564352995128,3
1128010834342854820,2
1128064024979456170,6
1128196941820559337,4
1128437894970604006,12
1128731876754995980,7
1128875814893828156,3
1128889906120895134,13
1128962248588159177,0
1129007189882232136,12
1129082416806464411,9
1129112777276061303,12
1129451465262510049,4
1129531778573561886,6
1129611797559777628,7
1129616524474722048,5
1129633460766944162,3
1129638312536113937,3
1129696036913765534,13
1129709108207222975,3
1129710922155764326,6
1129727317868166801,3
1130108596902089191,6
1130145429136389537,6
1130225434896524389,13
1130228276603858733,1
1130228516949981034,12
1130274312352061165,12
1130285275601624036,13
1130300274162275967,9
1130321312936980724,3
1130326122498641907,6
1130351186767980744,13
1130423914225096450,0
1130441522963230554,3
1130450062824926392,2
1130450787759307948,13
1130475605575566485,3
1130500376519754480,0
1130520943246715761,3
1130886682241947423,9
1130994798170876178,3
1131013671835281438,3
1131325860062713713,2
1131667189155155078,13
1131669148052612034,2
1131676069424041547,5
1131681035771426402,2
1131688319199839320,12
1131739367428596187,9
1131791303976281566,1
1131791389433333930,1
1131791410192246888,1
1131889879166259403,2
1131925883805781912,3
1131967022823034664,5
1132354775265555398,1
1132354990015565619,1
1132400557100638390,2
1132447556751716298,2
1132489763040534415,4
1132497467385779332,6
1132504321110971118,9
1132564599116404084,2
1132644384448822787,3
1132662591008933321,12
1132802366215616186,4
1133142068002652944,4
1133225281189755522,2
1133239879143075324,7
1133453702881625952,1
1133819377211873769,3
1133846135466362573,5
1133850179681471456,5
1133909639066027731,9
1133927069887595390,5
1134004110935923202,3
1134016546834232491,1
1134080068321795976,6
1134118239141281525,5
1134559311831156755,6
1134655812425504798,3
1134702422660342098,4
1134762144907197864,3
1134764355103907208,0
1134778448372962254,4
1134833669194890686,5
1134871542252291564,13
1134913081572906457,13
1135203125833305983,6
1135268317262242215,7
1135404752417119250,6
1135417478927989231,3
1135443230801964484,6
1135556854617768217,6
1135594176681272763,3
1135608646537501784,2
1135672800207430570,1
1136001632356640195,13
1136036695517140126,3
1136081753614366303,12
1136089182247928778,3
1136120959887832492,2
1136340360871454464,5
1136356100990759913,2
1136357651442268157,3
1136391830406936860,12
1136617631223532762,12
1136731381708818270,13
1136753618988279644,9
1136936231104956710,13
1136976629901286686,5
1137020958991958345,1
1137043481944037935,6
1137073945924261716,2
1137709925435910970,5
1138111680559662035,2
1138115983690441605,2
1138148013385512719,3
1138182310711342823,0
1138228490267441292,2
1138523166912905241,13
1138910964936689514,0
1138961073186713357,2
1139103364953865882,3
1139142683114573585,12
1139149373527307738,7
1139568307563130683,3
1139581196986378716,3
1139602960276318079,5
1139648694140452750,6
1139728995943399772,6
1139774571783043007,3
1139806475806312300,3
1139811906579720537,0
1139855996378736545,5
1139938271711185125,12
1139979256315894677,3
1140379927878915647,6
1140391044478256194,5
1140434592855118671,9
1140455665553044127,12
1140519420301624683,3
1140584359001501569,6
1140651159060169539,13
1140667512905951866,13
1140690453463413836,12
1141037011546896395,5
1141066012707667047,3
1141093994936559087,5
1141272340911940190,7
1141286513334430569,5
1141356070721803989,5
1141374778700704414,6
1141433342020654069,6
1141453232774290790,13
1141720403165050874,3
1141757297675899246,2
1141924790889682760,6
1141957196284039311,12
1142008714290787440,4
1142011601462820622,5
1142046699441717034,12
1142079538716937566,5
1142091768056438477,4
1142417675748166300,2
1142420133884859152,7
1142525276474140608,3
1142555484175575101,2
1142584877126340751,3
1142590512896371802,0
1142599798902791453,3
1142601086369087917,3
1142620126062403569,13
1142626109831471218,3
1142640821828083523,3
1142667760742958007,2
1142667944807527895,2
1142676600903769448,3
1142825823965249770,3
1142831529642345304,3
1142893407949491654,2
1143263834576353021,2
1143284581015584805,12
1143291312328261062,1
1143336208914541268,1
1143353009816077326,1
1143455160035470641,1
1143588121389515453,2
1143840077059371441,2
1143871671680396465,7
1143985053237168448,5
1144042304757049733,2
1144048365630443883,0
1144156153228028033,3
1144175078316477114,6
1144195551964613292,1
1144247356026433142,5
1144323763636891026,1
1144597989466779021,5
1144618728813856832,3
1144748301706310267,2
1144772554594514269,3
1144834029925354749,3
1144848194779236538,5
1144970733027733759,12
1144988706418905614,5
1144995153235803176,1
1145017739369759454,5
1145053758584769152,5
1145383956490310020,12
1145400526147336739,13
1145416750460504106,4
1145422139905022403,5
1145428441875058390,7
1145433338414401304,12
1145449480900816372,13
1145488887318513598,12
1145516004900654958,5
1145516900294602211,9
1145522593271950471,12
1145528171677583366,13
1145540958061434766,5
1145708535989948401,3
1145731483191762850,1
1145761195683864016,6
1146187794143258735,5
1146216007161895955,5
1146228955875864330,5
1146231572773389448,5
1146253558108913618,12
1146254691038965506,3
1146297894815620811,0
1146348587680715171,2
1146378323487981015,6
1146413765719414346,1
1146435530191846983,3
1146450491250907370,1
1146468640393792779,5
1146488778966524871,9
1146758934943909583,6
1146826452723409151,3
1146837788469295911,2
1146873548241396321,12
1146879462304395468,5
1146929251938151418,7
1146972564997032812,2
1146995665337380347,2
1147016908420040627,9
1147029553264172213,6
1147097969181561900,6
1147134072796727081,13
1147159168906786331,1
1147162065925869980,5
1147162185928850470,9
1147204015145833506,7
1147226908956086476,6
1147492346497747581,3
1147539727477429826,6
1147551867437000682,5
1147588755760593526,0
1147613021673021135,2
1147620160671874787,2
1147671054471422254,13
1147725341318812545,10
1147750160764361622,9
1147772516980211412,2
1147821596531435649,1
1147836183479961399,2
1147848888321287837,5
1147882637534250467,5
1147912939134668981,5
1147925643579188651,7
1148053184217623983,5
1148206421100984283,1
1148389506267765235,6
1148430191764905162,5
1148588893296581493,2
1148646898275167562,5
1149079366472059508,3
1149182423052695933,13
1149223814768479420,10
1149322953304016136,3
1149355566724410510,4
1149625210373723303,13
1149705241277721831,12
1149761816868562210,13
1149848257232944187,3
1149876185094499081,5
1149879753112570436,9
1149927461475896685,3
1149936308125481536,2
1149943977079167092,6
1149949047594802213,9
1149949192007404640,3
1149952297912011590,1
1149955573487700044,3
1149990931978723205,3
1150040789603142962,0
1150050542128391687,5
1150051827215550684,7
1150053892201306837,0
1150113728868119346,1
1150428485510948605,6
1150430129310086521,2
1150493211189010870,2
1150493688240199907,9
1150559316627805097,6
1150588985222060898,12
1150603840904514310,3
1150605723165136562,2
1150619984751712153,12
1150671124731692030,13
1150728412537946712,5
1150728428486373631,5
1150728478383454881,7
1150733724881330465,12
1150733731619851675,1
1150733738599130540,5
1150733790895218088,3
1150733842022531673,2
1150734114143081289,5
1150734244474502256,6
1150734255548208264,5
1150734274794969461,2
1150734594663875487,2
1150781113481406109,3
1151139231477024352,10
1151161568884945792,9
1151225684761997654,3
1151322627268142042,5
1151332768345120055,2
1151362336389974129,5
1151362344996438709,13
1151362375270614641,3
1151362908573876946,5
1151362929144122140,3
1151362932369559183,5
1151362936525418943,12
1151364183567793662,13
1151364571661486461,7
1151364641270193294,2
1151365229038702958,2
1151365475614230759,13
1151365482028112243,13
1151365519697970243,13
1151365526305617840,13
1151365527799892120,2
1151365534838171326,13
1151365658029700324,3
1151365667331716386,13
1151365672030599276,12
1151365851178009499,3
1151365861024054478,6
1151366115928235547,12
1151366121251626757,2
1151366130795392804,2
1151366142085861010,3
1151366240717008046,3
1151366245382825967,3
1151366251866016317,3
1151366443891089847,1
1151366444321500973,0
1151366506281131312,13
1151366942623288093,0
1151367209516673898,13
1151436228747418087,2
1151447994394788262,2
1151479534089499879,3
1151521035628141046,2
1151521586599359974,12
1151534740949444607,2
1151608195498936520,4
1151922588146797271,12
1151935421141249282,12
1152026661060707925,3
1152064627798755006,12
1152163832359357257,3
1152641197381711243,3
1152663547070298089,1
1152694669548833347,1
1152694892193865702,1
1152695060719912676,1
1152695202690032327,1
1152695334669698832,1
1152697388905481008,1
1152697423411688063,1
1152707487910455784,3
1152788312253294265,0
1152826465872931138,3
1152855967235632958,3
1152874297111214731,2
1152892310691925365,3
1152952182317148501,6
1153010487209627140,13
1153011853119967584,3
1153015729411300727,1
1153025219399980926,9
1153370603591676517,1
1153378183367397236,13
1153398083799522914,4
1153410773351495427,1
1153452883085758639,2
1153535680518279589,2
1153535915067567093,2
1153536724384767332,12
1153541440780424711,2
1153541450093240169,2
1153541453714185574,7
1153546173743113870,3
1153558115773403348,6
1153590659682689539,5
1153665397214249591,0
1153690187721523357,10
1153708181351198891,3
1153736911140720552,4
1154017013805796611,12
1154026070819805883,13
1154029118179234263,12
1154189434500568762,7
1154228444051922732,13
1154239040449862116,12
1154299410045788927,7
1154384499818437979,0
1154664326507152979,3
1154738429306652463,3
1154744124917218756,12
1154787975927366935,7
1154887498704938711,6
1154955708451629428,2
1154957369099371349,2
1154966810892721209,2
1154979840253111365,3
1154989376198257726,5
1155064185780409717,6
1155073602810687786,5
1155095354622585352,12
1155107679800005886,1
1155150784987022005,6
1155152540366596366,2
1155156093552346982,6
1155182775818166934,1
1155545643697084711,0
1155645710597945333,5
1155716629023071195,7
1155761997161860263,12
1155788842342910961,0
1155810761853696286,6
1155849375832863396,1
1155871233195741000,9
1155886334538743659,3
1155889287728787778,10
1155889788250237390,12
1156256117202920213,12
1156281285042984484,2
1156318217922905634,6
1156318239608333945,12
1156336018097727379,6
1156336731504101700,6
1156347147042827514,2
1156406445948658825,6
1156485701514493463,2
1156566835024504169,6
1156570857697312892,2
1156573312660757429,5
1156585796017552768,12
1157016438920594871,2
1157038166833150389,12
1157050840645318002,6
1157067629962879530,6
1157075347925180648,12
1157104322795675770,1
1157106122373601010,2
1157134712217990882,13
1157171153437957249,12
1157202840650652661,2
1157261057192776483,1
1157271405677264879,5
1157275784227738203,12
1157315214121444974,3
1157357958702061692,13
1157366801763819907,9
1157405160738965116,2
1157696581791211143,2
1157697166690782915,6
1157722918289606198,9
1157723967838337803,3
1157724338408706355,1
1157730884824276155,12
1157766315041804541,12
1157849545134456767,0
1157852244704153882,2
1157852724653437531,12
1157854050856324520,3
1157854331125434089,12
1157854714636594467,7
1157855225696336680,2
1157857094649089347,1
1157857190973366780,12
1157857254242373935,1
1157914759055674556,2
1158029334172753593,3
1158074583535313579,5
1158095862729170145,12
1158379006992212718,7
1158500462291123076,13
1158511518287832572,1
1158521226932385275,13
1158540585585424144,0
1158551347204770397,2
1158593677776167633,12
1158595011313841323,12
1158595023025834619,12
1158595141853518951,3
1158631643364474485,5
1158635321768381890,5
1158689598697274592,13
1158752384187242739,1
1158787048061769181,2
1158788538597522745,2
1159155944457996473,12
1159189001677969692,6
1159227641077175091,5
1159293303207486191,4
1159306933032978892,5
1159320296690893026,6
1159327554072432135,10
1159350500265261281,2
1159380052244421268,2
1159408404430582509,3
1159836504763949790,9
1159866761032741944,12
1159951756252371018,7
1159968202492874941,5
1159968779497235414,7
1160038749709749671,2
1160053459645349916,5
1160122621873868241,1
1160143195368740390,12
1160148769494439345,13
1160158942442709737,5
1160222076527625229,6
1160583587341655818,3
1160600797020742847,12
1160612095453057960,1
1160656039343441020,7
1160659438316425187,12
1160686095543666234,7
1160686714856482767,12
1160715868538821494,13
1160723127494597432,12
1160748294235408250,3
1160757715445960732,3
1160773839431520969,2
1160798423854475871,5
1160819344912679206,5
1160821193767975993,12
1160841183812936473,3
1160853179850653485,6
1160856265209160321,12
1160862716516373077,2
1160867195343642470,13
1160888388784090493,6
1160906019533249836,2
1160921294020299726,2
1160938214027261862,2
1160943154557932799,3
1160973008550865316,5
1160990424738018533,3
1161280512926394583,6
1161402788876393129,7
1161448436880135653,0
1161503452115515921,5
1161538216118386817,2
1161549271215845778,6
1161584715873937818,9
1161595036898656055,12
1161596434814794999,13
1161643733291101582,13
1161651491083449997,5
1161666449751325645,9
1161672091305229987,6
1161675791827041172,6
1161686240740504523,5
1161698909245834506,3
1161706057173412201,7
1161706218351189859,2
1161721850177669223,6
1162053722194961680,0
1162146783186786841,5
1162165162074473282,13
1162209598342175901,3
1162221964769284126,3
1162266162160401266,3
1162269530858385920,3
1162275659003726303,12
1162279712815319520,12
1162297214542648357,5
1162337209382760904,5
1162337569029603563,12
1162369858725392362,5
1162383048506956382,4
1162533790868973728,7
1162730901509679266,3
1162802918034003512,13
1162804863389123483,6
1162814089321930466,6
1162840905903362866,2
1162855610034647540,2
1162861512494481450,2
1162945123933302497,5
1162970539062866149,4
1163028189351764710,5
1163174179097424332,5
1163538129216815731,5
1163558945589934378,2
1163604637132445621,5
1163628966790931795,12
1163668563073227908,13
1163675764352062552,3
1163822167409653251,5
1163953030609014429,6
1164102505554389167,2
1164282610746628381,10
1164322056866955508,6
1164374707033640659,6
1164378325758462805,6
1164473668096397927,9
1164526627148604944,5
1164530896935478655,9
1164574119073790602,5
1164591613269790726,6
1164894908368664663,5
1164900067156613747,3
1164903307281383631,5
1165027311084656446,2
1165062657142140988,6
1165062892534408560,5
1165099149094510715,13
1165128454641695135,12
1165132427125172749,0
1165152325962976943,6
1165160095513961054,13
1165185323762704702,3
1165226457990673887,13
1165290569653773450,1
1165306625906468068,5
1165346160265299703,5
1165357283032803888,5
1165626872394023238,12
1165657376844390746,7
1165679487477273799,13
1165715142883467814,1
1165731178595591894,5
1165751624901146346,6
1165765300724505937,2
1165787905797825714,13
1165799245802280149,3
1165850165368323315,1
1165860685037640488,13
1165877882271706817,4
1165887762407682515,6
1165889467023844571,6
1165924060796049358,12
1166010769261994344,0
1166037388103783018,4
1166055688487137809,2
1166395559034160038,5
1166453706006631744,5
1166488271030735672,12
1166543610837786098,6
1166544468120957196,3
1166561461546803862,3
1166562058001371744,3
1166570209397716353,10
1166576827881107484,6
1166579076211439907,6
1166613185844530189,0
1166697604274028458,0
1166719386448961151,6
1166724174812907809,6
1166743385968378161,5
1166745438732247018,3
1166771564080503237,2
1166772889828075027,7
1166785968135644121,2
1166822900058892599,5
1167010153162971818,9
1167157785168682586,2
1167200096748484553,13
1167221677082188812,3
1167246096578754256,2
1167266714046700919,12
1167317668438755608,0
1167325438780249312,4
1167346027619029336,6
1167347297036793698,7
1167445419015449784,9
1167469916339828598,0
1167494817757965507,4
1167497529158921780,3
1167776492587133229,5
1167786853742014048,6
1167839918976787915,7
1167906581440916497,3
1167928324981435380,5
1168155233377239543,6
1168171442827443684,5
1168266861331131126,5
1168583026247285584,5
1168605813274710309,12
1168690727552802516,6
1169329889513325914,6
1169387877261649403,6
1169398097846068943,1
1169425931762900878,13
1169429778509523660,10
1169476731314050333,6
1169505241981344069,5
1169514050012441090,12
1169525243752563993,12
1169581657299237930,4
1169581877297008966,4
1169661934817417283,6
1169696131148900411,12
1170105324981991969,7
1170139806699592359,6
1170191290936573854,13
1170198712053052686,3
1170278062667318376,3
1170303190934678181,10
1170314116429598927,12
1170316530524367425,13
1170330873544365435,1
1170340829369884342,1
1170364190133142911,2
1170372462870808340,5
1170393597456276120,3
1170442409139631029,13
1170757877620842996,3
1170763077437756422,0
1170780985497076774,6
1170812240694676267,7
1170815753396143422,3
1170817094380243509,3
1170844542504585869,6
1170907631266205707,5
1170959135421316812,2
1171002112483660855,6
1171021088703498390,5
1171035770785683126,3
1171037873331761020,5
1171038137567377211,13
1171059173150675523,5
1171079563161068371,4
1171085846989588746,5
1171094444260260514,5
1171143576707122558,5
1171414835121163092,1
1171438830696977878,13
1171486999371065402,5
1171496497032440911,3
1171508264033691392,0
1171512848151677082,6
1171531308517847589,12
1171531343955855195,12
1171553235767820187,5
1171559601530464416,13
1171617754938913525,13
1171617958152337310,3
1171631658022728389,6
1171663946791651356,5
1171700144323830880,0
1171704626074647274,12
1171781933907387304,3
1171791436097224277,5
1171812639885523750,5
1171875057909517635,5
1171901402638903225,12
1172164400111362079,13
1172188216131099946,13
1172242897771290070,5
1172246259561529038,5
1172250087716712349,3
1172264464852306567,3
1172288376724621827,1
1172291098625617947,5
1172303693255843135,7
1172308427577541550,2
1172318462025558525,12
1172339745548913937,2
1172351806469528511,6
1172364751931325603,5
1172380385828658098,5
1172403037804852838,1
1172447234002826600,5
1172454924794584342,5
1172460997014544276,2
1172510756351770491,13
1172515832783023346,1
1172518223586385182,2
1172532179931778977,3
1172538802957832403,5
1172577848159056369,2
1172889441779628258,7
1172910573059760753,6
1172973111221320235,3
1173131791003364674,12
1173135887716644233,4
1173150958098920161,1
1173191748255445831,3
1173198266170444296,7
1173202226772564718,3
1173211442786229435,1
1173228212916947499,5
1173231443719118018,2
1173241031065146451,3
1173289782041795790,2
1173333635202771068,5
1173361631253082181,5
1173596281252259602,5
1173629736039501050,2
1173645595234081853,1
1173649661769285979,6
1173649720452444576,3
1173658482907202018,1
1173692911099002384,2
1173716426654820631,12
1173758583972082115,6
1173764208507739545,5
1173870692512448502,4
1173872906975543833,3
1173989708607521175,6
1174301764245891473,2
1174343355313026970,2
1174382057790825690,3
1174413239739499847,0
1174472338854050917,2
1174529471597591149,5
1174533407925690293,1
1174551989519011571,1
1174683644593480257,13
1174694496261285547,5
1174768554730807225,2
1174769158953985971,1
1174851876855495848,5
1175036246468491452,5
1175084593950889512,13
1175090330964733720,12
1175109478663090587,9
1175139629425000151,6
1175162794298744976,5
1175201516066977627,12
1175239354683767399,6
1175252994076890549,5
1175270906947143309,12
1175287801089879150,2
1175291105237188958,12
1175345753909288666,2
1175354177091634459,3
1175359380233846026,2
1175376692888122513,1
1175389275098665944,3
1175428506461146303,6
1175432646561118094,0
1175471500194553176,3
1175503786121821410,10
1175843981335531839,5
1175910898464434355,1
1175915864784359972,12
1175921899119681591,5
1175930196542129836,7
1175944089570758005,4
1175951420144598730,12
1175953168416721233,7
1175953177795184978,7
1175976872287606120,9
1176018546561660457,7
1176074491054423351,12
1176113044442502813,5
1176154639601303119,13
1176178216504022495,3
1176214074106252844,12
1176245305272081033,6
1176331401198679931,2
1176437547119363426,9
1176538602107724287,0
1176559838583811139,5
1176570716501761916,3
1176571945454093681,12
1176654237242469326,5
1176661904323961510,7
1176682156472176833,7
1176709980437491261,2
1176751295628648408,4
1176767554020501429,6
1176805350887457293,2
1176819358658694969,9
1176900069755953824,2
1176908676021894807,6
1177231560452166946,4
1177386147258571561,5
1177431939462675522,5
1177448021199207079,2
1177450208878934790,5
1177461565903113784,2
1177543979941768840,2
1177544740250936813,0
1177570517317925474,5
1177575967013844083,1
1177596232573305925,3
1177627221613668538,3
1177631643523189603,7
1177953866280540677,1
1177963798266021617,5
1177968783477212096,6
1178015845469154197,7
1178033511651712212,12
1178068595644766746,7
1178116562991569057,13
1178276538662810581,12
1178295810483614416,0
1178326562187910773,5
1178336291749745057,1
1178382575064071403,3
1178390422903597271,12
1178394972787960252,9
1178820778004914831,12
1178862794556108063,0
1178888544089144114,3
1178916212816317582,2
1179083273271854955,3
1179411649616675493,3
1179420314366685824,9
1179438106726996573,12
1179444455830109031,12
1179499162657190585,2
1179549159726633620,3
1179559518140594406,13
1179598897282416414,12
1179606811324656271,1
1179677712093055107,1
1179682710380754156,2
1179693645373939905,5
1179756350527943987,7
1179757549056230525,3
1179773426918577531,3
1179816916284374156,4
1180065608864384011,12
1180252023328930715,2
1180256470100842405,3
1180259037806657559,6
1180266740581282919,6
1180273460256424608,5
1180295416211809772,9
1180367670141862892,5
1180372562864626813,5
1180390183387525460,12
1180440086423620367,12
1180446479984606497,6
1180455594237362613,5
1180516465798905418,6
1180529179570775416,12
1180549306443612884,2
1180581100486355142,6
1180834946474372367,13
1180900270730949088,7
1180917930027028930,12
1180946366984605929,3
1180972793224263790,8
1181011219040634099,2
1181026281312033558,4
1181132074085711438,3
1181139912751226354,3
1181180798849680716,5
1181192910808110689,2
1181196523868074426,5
1181210258968218182,9
1181212881561457778,0
1181213077451642944,9
1181214520858112040,3
1181223685616962320,12
1181224013101489824,9
1181229659813394072,6
1181252287178571264,6
1181311719276149902,6
1181376579089595473,4
1181616843572604622,12
1181639989265315176,2
1181650688459095296,1
1181703817665090125,1
1181718866571467141,3
1181752107310082655,13
1181759335687853356,12
1181778274537840826,2
1181780174716744039,6
1181844749371145239,4
1181871362113357142,3
1181891079469160490,7
1181937090769095883,3
1181972145720084737,3
1182011034290872056,6
1182196807873600868,13
1182262626175967727,7
1182327893729776924,2
1182435841960124503,2
1182440056037330439,13
1182477360364292950,1
1182491178910730392,12
1182502154030808562,12
1182505812428858547,3
1182523596533745659,3
1182535309049860334,2
1182588651924901354,12
1182632576743751611,3
1182638536712274980,4
1182642884154514639,5
1182669541602894693,13
1182704647326614200,7
1182711947438707934,2
1183051195164929356,1
1183103380191727148,7
1183155320253017927,13
1183176027143591419,3
1183197868298087782,10
1183207308607770171,2
1183304594566236566,2
1183305038992259081,13
1183422132463992611,7
